PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,PF10,PF11,PF12,PF13,PF14,PF15,PF16,PF17,PF18,PF19,PF20,PF21,PF22,PF23,PF24,PF25,PF26,PF27,PF28,PF29,PF30,PF31,PF32,PF33,PF34,PF35,PF36,PF37,PF38,PF39,PF40,PF41,PF42,PF43,Cluster,Label
8.662497931,-8.193061756,8.139998085,4.623231264,4.407516133,11.05279818,-7.976157092,-4.77231083,2.165881483,4.382621149,3.189258595,-3.357605205,-1.800800071,3.492265991,-0.378719339,-0.344087586,-0.819039375,2.910010354,-1.14577194,-1.398645966,0.484618175,-0.548589749,-1.640084452,1.963388262,1.191342307,0.580193229,-0.796810433,-1.260666812,0.354391049,-3.148133273,-1.34712773,0.608278554,2.228159203,-0.972117965,-1.174789903,1.728693797,-3.870825386,-0.87215584,-1.504577313,-2.327203112,1.212409577,-0.501856203,-0.825488199,1,7
19.89550128,2.07357235,-7.517805984,2.733357489,-1.27238244,3.0762327,0.643333433,-1.540090094,-3.92708954,0.660092502,-2.877196158,2.744874435,-0.302530282,1.110268979,4.198389416,2.92436689,3.06356895,1.104246065,-1.148589183,0.897187677,-1.375416851,-0.097250537,-0.656043476,-0.956802454,0.669651856,-1.289395036,0.76240602,2.422909703,0.714007625,1.650485372,-0.119768511,0.738709774,-0.009238611,1.381329468,-1.532021634,-1.500000221,2.536750667,-0.730092088,-0.049145299,-2.701079256,-0.124816038,-1.782373685,-0.358961011,7,7
19.62125545,-2.801907911,-0.212192074,3.965174832,-0.557832125,8.001624285,-1.821048382,-4.692096945,-8.260888819,2.650062755,-1.710784692,0.950505603,-1.194726623,-0.125738213,-0.091205174,2.626576793,3.260182349,-1.531046645,-0.717188163,-0.12346141,1.061280676,0.02603101,-3.724459529,0.649362942,-1.044028656,0.539202801,-0.602406935,1.475389146,-0.783336233,1.11049997,1.817435289,1.316600989,1.489222455,1.966816062,0.722716773,3.596514281,0.141797472,-0.727678196,1.087573465,-0.533298704,0.172458786,1.681853876,1.335621283,7,7
17.56703506,-2.33980583,-5.397100693,7.141041175,-4.388354278,1.508643839,-0.860918311,-2.457269829,-2.801001445,-2.538079883,-2.683501903,3.593861189,-0.934051148,0.126240094,0.220740666,-1.217510659,4.747768733,1.178818451,-0.081468043,0.049334609,-1.68457683,1.080401212,-1.759523323,1.240529795,2.139487604,-0.465225864,1.323316619,0.720588937,-3.281388016,-0.703473903,1.328293796,1.796330576,-0.252432631,-1.197475999,-1.31259656,0.706475251,-3.071088175,0.546253697,1.488670771,1.134842877,1.127082801,-0.416240882,-1.874672479,7,7
20.48410455,-0.576875193,0.643131224,-2.595323391,0.442644501,10.4946162,-2.929791,-3.859461504,-7.583999429,3.129047774,-2.688465976,-2.107954224,3.432640011,-2.310450239,2.712875996,2.129088176,2.166288006,-0.49426799,0.626873825,-1.166732285,1.456354693,-0.504465656,0.869125628,-0.458721522,-2.055100486,2.134360427,-2.911448242,-0.04977669,-0.14564223,0.831371567,-0.746846244,-0.583459046,-0.643047523,-1.021084377,0.149148337,-1.244410686,-1.731329454,-1.288629679,-0.285708983,3.005883136,2.156579536,1.141386784,1.13835565,7,7
19.88879616,-1.90141451,2.984038465,0.253757617,-0.054192037,10.76465024,-2.909896793,-6.183984001,-6.539570928,4.220143166,-1.154698838,-1.592401044,1.040807092,-0.869971663,0.792245663,3.006982535,0.576493159,-1.343088714,0.866122454,-0.098706681,1.385353479,-1.992000214,-1.064471076,0.468035912,-1.669497394,1.354970375,-0.525658268,1.270377989,-0.072264445,0.436712742,-0.203236187,0.692299051,0.92089213,0.896045441,0.490934936,-0.433475078,3.150020536,-0.433414528,-1.36854208,0.191050595,0.939751608,1.584332156,0.742194002,7,7
12.41368565,-7.41070584,4.408720061,6.082239534,-0.801490454,5.078574191,-4.275120865,-5.350940348,-4.445154251,1.593105607,1.994573778,-2.342855389,0.658241499,3.162206119,-4.205248838,-0.182289579,1.912663135,-1.996595611,-5.240479053,0.352991068,0.852627058,-1.315626984,-2.047000152,1.109386296,0.91248199,-0.625581149,-0.758753169,-1.177360618,0.260432702,-0.917421362,0.160664739,1.209414193,0.748254362,1.090675145,-1.10514353,-0.757083516,3.488987731,-1.051035964,2.645038152,-0.348299465,-1.106175174,3.029832519,-1.509325133,1,7
13.56445087,-9.551809578,4.303133416,6.939988013,-0.518878539,8.368159005,-2.515762563,-4.659676506,-3.587873033,3.233173594,1.582107415,-3.259787565,-0.893802782,4.121017088,-1.403421124,-0.193090103,3.259569057,-0.025374116,-1.259414202,-0.951740437,4.005286135,1.94949251,-1.844197559,-0.297281764,0.454405635,0.712272092,-3.050417447,1.354557557,-0.848089538,-1.357877807,-0.064773979,1.785373747,1.724776584,-2.471356406,-0.111611631,0.416658404,-1.902583916,0.705806946,0.346711665,-0.030882043,0.22388186,-0.538469298,1.076624042,1,7
20.86578548,1.019243751,-2.040961816,0.590314598,-1.436736504,6.858005117,-1.41960601,-0.72549098,-5.460069532,0.604592037,-1.56174813,-1.184357512,2.168170676,-1.74732075,2.926475543,1.579319792,2.875153506,0.650547573,-1.275785106,1.42791959,1.058391047,-0.78234169,0.925806854,0.243516301,-0.534607418,-1.754362988,2.928451546,-0.368367099,-1.947721551,1.686225814,1.625994759,-1.201153715,-0.954589945,-0.28009085,-1.43830958,1.833900843,2.715312841,2.280519289,-1.927296544,1.232156649,-1.854437643,-0.131017787,-0.855999309,7,7
16.71016258,5.142717173,-12.10092991,3.687277022,1.101864835,-1.997860999,-2.409659879,-0.046541535,-5.29410504,0.153572124,-4.763845767,3.664616107,-2.531900106,6.90077629,2.723873458,-2.362033221,-0.168474864,6.406411153,0.485487564,-1.272322009,-0.881882906,0.81002405,-2.773599089,-1.403117446,0.307271246,1.905382813,-2.206800745,-2.115418098,0.785423665,-1.860308637,1.663566706,0.735881434,0.388809876,-1.122093827,-0.414385901,1.234682139,-4.186192363,-1.144064647,-0.594226215,1.77577385,0.31160665,-1.695783378,-1.704145815,7,7
20.76571376,0.844280465,-2.780807038,-0.789171309,-2.179020794,7.641805405,0.618135563,-2.73166549,-6.163875426,-1.526789887,-1.298678556,-0.119415768,1.226481772,-3.31489685,2.867934229,1.756864284,2.216394494,0.643715946,-0.409159933,0.641496756,-1.007690855,0.092067873,0.852589979,0.255600853,-1.014703892,0.330833485,0.164943711,2.798556935,0.977528362,2.244790127,0.261446176,-0.796453307,0.600069011,-0.475413518,0.663487118,0.189401221,-3.255354152,1.264244212,-0.538043516,0.586283806,1.09600526,-0.716094259,-0.442076074,7,7
21.10834681,-0.084661017,1.195354194,-3.699732373,-0.044765499,10.12396589,-1.439668235,-4.752494156,-6.539602921,4.881785683,-2.057348004,-0.377105498,2.308368593,-3.063061378,2.143228552,2.801236792,0.399594893,-0.667095809,1.640446719,-0.731082916,1.453493839,-0.876273966,2.012865892,0.400413371,-1.832688583,3.060805455,-1.776735176,0.559296625,-2.077618118,3.834598387,0.058983379,0.45177146,-0.197568179,-0.742072126,1.163195947,0.32916731,0.125748918,-0.905491473,-2.378438918,0.722604355,0.920836006,0.412334701,1.542208014,7,7
21.7295299,3.307408617,-5.562923562,-0.939010688,-0.250199387,8.609002103,-0.873048678,-3.8022795,-5.557008276,1.791866847,-2.532155025,0.063286389,2.163785451,-2.200158833,2.710910128,0.396438634,2.965479682,1.753838735,-0.618239395,-0.141889807,-0.961337276,-0.007313387,1.52874107,-0.077504317,-0.320495023,0.483754047,0.009972256,1.763089257,-0.499018568,1.828266583,-0.506994424,0.172153032,0.585721728,0.967971138,2.144317003,-0.210354703,0.206290216,0.597405737,0.521967797,-0.679604411,-0.135970429,1.119887982,0.609380962,7,7
21.68229736,3.509011124,-3.832611903,-0.508387335,-0.144876379,10.03782701,-0.806328942,-3.915340713,-6.258132657,2.086364551,-1.749401581,-0.666508813,1.358252429,-4.396887595,2.644886075,1.16380931,2.759725026,0.868490964,0.240011201,0.040777669,-0.496057455,-1.581154359,2.257907807,1.041083905,-1.796921081,1.35338668,-1.512677221,-0.561906601,-1.440016243,3.08975768,1.701852064,1.337109553,0.212500239,0.452862022,1.006145612,-0.106762378,-0.856509241,0.124472771,-1.736765146,0.949621391,2.566905296,-0.427232558,-0.216814335,7,7
16.05165368,-1.445419777,-6.941483564,4.042860375,-2.878242184,-3.542476315,-1.291862763,-0.579162805,-4.990467425,-1.194626393,-1.603232337,0.065470817,0.969004093,0.018909724,0.152047057,-2.647233613,4.048007667,2.583271051,-0.778260744,1.265720551,-1.837020526,0.091817452,-0.317451439,-1.029881247,2.478901419,0.040323874,-0.096643073,-1.737537811,-2.662536929,0.259586097,1.434171226,1.307769285,-1.292381668,-0.258620284,-1.944000236,1.135622262,0.680167377,-0.621323439,0.303044894,1.24490425,-1.783575546,-1.673327137,-1.557601803,7,7
21.61550566,4.442897071,-4.117782864,-2.199281744,2.415661038,6.056496744,-5.353400484,-5.754702156,-5.906829989,6.160039558,-2.476408724,-1.253835536,4.167078117,-0.18693105,2.356719409,-2.285421271,1.29646747,0.74874679,-0.458468126,0.651615187,0.4224046,-2.102155109,0.80838997,0.506895514,-0.469032964,-0.317251969,-0.874944953,-2.18357298,-1.612938965,-0.544985786,-1.743814217,0.09639794,-0.248995627,0.62057026,0.982711308,-0.829223322,1.480851935,-3.564338987,0.815079296,2.664787531,0.869089304,0.873961635,-0.86384958,7,7
18.91319753,-0.050410078,-0.096734334,-0.715883534,-2.210099521,7.086508304,-1.941718565,-3.64993634,-7.193984992,0.030078076,-1.370647301,-0.822399047,2.139318837,-3.889257424,2.241282669,2.360292965,0.643024826,-1.186147881,-0.199158099,-0.419341403,0.471858323,-0.815276545,0.245947123,-0.391593803,-0.435699703,-0.586952926,1.815935224,0.184552114,-1.256507549,-0.286946403,-0.19675269,-0.623825909,1.348158844,0.597309577,-1.563791339,-0.892057127,0.129584808,-0.27128651,-1.063980809,1.323637359,1.564583014,-0.144010259,-0.451810977,7,7
19.77010933,5.480458317,-8.134512281,4.350532012,1.559378658,-0.485522235,-1.572388873,0.272838711,-5.326053457,5.605546347,-5.552357434,2.869395224,-4.049573225,5.834601153,1.500762168,-1.684942035,2.169648027,3.319858685,0.901646728,-1.157273481,1.117479041,0.662483748,-0.218799519,-0.11274651,1.208266413,-2.106405118,0.992997606,-3.157241269,-3.265223876,0.983617288,1.289154338,3.001394331,0.479605295,0.731629348,0.421708848,2.931298055,-2.894587534,-0.527681276,-1.534519569,0.12387275,-1.145910608,-0.535336967,1.390785083,7,7
13.42977248,-3.552569431,-6.467681181,7.447659504,-6.683250197,-2.273407734,1.735265664,-0.59484619,-3.064031172,-1.682713472,-0.346927819,3.501415669,-1.450025947,-1.997327692,1.322691869,-1.036062662,3.428621817,-0.304494766,1.160766331,0.131591738,0.686306412,0.559651296,2.383564321,0.517807976,3.555099702,-0.969357794,0.6839975,1.295005755,-2.553355248,-1.208445461,2.494786705,3.439147436,-0.102417678,-0.120955993,1.521281708,-0.551343816,0.359564996,1.049024278,1.089298845,-1.504859703,-2.024918267,-1.579420143,-1.96197262,7,7
9.186155096,9.952075044,-16.01825309,-4.659768904,3.267613006,5.665981565,5.863344039,3.334387212,8.274325805,4.634134839,-5.73946002,-0.008773324,0.472044858,12.13172975,3.235263963,-2.056852713,-1.667144286,2.673961524,0.013367611,-2.01375567,2.660533929,-1.810277639,0.261454529,0.473357748,-1.035770215,1.221133604,-1.792416542,-1.292129853,1.22574457,-3.870602603,0.201119936,-0.624172754,0.291922722,-0.838822583,1.52732747,-3.535414788,-2.106491779,1.077386012,1.534058248,2.524733351,-0.929636687,-1.424501241,1.706726013,2,7
21.8601995,2.171198629,-3.517607751,0.66787721,-1.73349064,6.392927309,-1.951048331,-1.563766174,-6.679588206,2.534118195,-2.111772822,0.330050251,2.500114614,-0.594277697,3.967591637,3.126902488,4.292352335,1.32870259,-0.970539695,-0.064563599,3.270935593,1.470734981,0.361258547,-1.051353481,-0.005167941,-1.921786036,4.818544256,-0.681747932,-2.263568942,1.134680764,0.447844283,-0.429303285,-1.529160755,-0.094779951,0.409218487,0.240634716,0.617708966,1.834211417,-1.929110171,0.035847497,-1.38548747,-0.629158018,0.731441396,7,7
22.00024774,4.818606148,-8.710778907,-1.389945189,-0.076832898,4.46641718,-0.202475233,-0.09299311,-3.533870269,2.627174725,-4.7177818,1.75699459,0.752722946,-0.695552908,5.583982452,0.934285675,0.649304344,2.975647486,-0.997879464,0.314034388,-2.428439154,-0.075235262,1.404073338,1.268291265,-0.404977731,0.618210703,-1.733251739,0.803023074,-1.558511382,1.852868967,-0.259901872,0.883280397,0.399469363,0.044446986,0.955998376,-0.981032763,-2.370101531,0.756596171,-2.069158358,0.161474063,0.706572103,-1.695245861,0.764551378,7,7
18.4271103,-1.832175987,1.39685294,-0.006743114,-2.115160158,7.45110502,-0.0902161,-2.532568982,-6.789271181,-1.944030603,-0.906079448,-0.935775773,1.339578323,-2.785732331,2.165868439,2.119517665,2.030464339,-0.888181188,-0.640987941,0.866985351,0.373566841,-0.434981687,0.152971272,-0.313628675,0.693544474,-1.383901476,4.352942025,1.065756378,-0.212796189,1.848456877,0.39886715,-1.804896428,-1.122719893,0.039058451,-2.277891294,-0.496741647,0.189973836,1.106645691,0.670671217,1.771134025,-1.198865935,0.833081182,-1.608329195,7,7
20.50255095,4.33205075,-8.863127903,-0.323657592,0.011850493,4.899380797,0.134753133,-0.457067684,-4.229791575,1.437732118,-3.187872263,-0.337810807,2.872164145,-1.38998557,5.742670139,0.879712201,1.789993114,1.202368248,-1.081955654,0.085214808,-1.325808632,0.262771563,2.629453593,-1.066721926,1.332687166,-0.974164312,-1.297184422,0.076841705,0.1777191,1.748966935,-1.412197777,-0.235304685,-0.812230604,0.03917985,2.731374435,1.284492448,0.686594759,2.040822488,0.410348265,-1.148978042,-1.734373882,-0.149769138,-1.886106261,7,7
19.8176252,7.708313169,-11.31154182,-1.080144634,1.53991163,3.85898598,1.262604618,0.618236017,-1.365583,2.997331773,-5.021895666,2.723122621,-0.038493127,1.423601706,4.814237973,-0.094560778,-0.728224406,2.96880879,-2.307251488,-0.247421894,-4.080464447,-0.844098422,1.490020245,-0.053869351,0.487662598,0.479545421,-0.802983201,-1.073079815,0.328248699,1.840005764,-0.192024084,0.459496537,-1.986398983,-0.90544143,1.239077111,-3.736149575,2.631110465,-1.466222088,-1.098793311,-1.672199926,0.766723899,0.500325447,-1.437219092,7,7
14.83301313,-5.829724281,3.557597734,2.79844484,3.707653146,11.24036868,-7.872205834,-5.199151028,1.711007272,6.858487952,1.053964966,-5.066437234,0.920504903,2.888260608,-0.446533774,-2.270418309,1.179660714,-1.44456351,-0.612892504,-1.705471576,4.890173446,-2.234063773,1.546217942,2.818283924,1.672407692,-1.294042567,4.424371701,-4.056175787,2.439561356,0.907166091,-0.136226825,0.119515075,0.192853938,0.947032371,-0.923014208,-0.682613758,-0.242504572,-1.225020269,1.707004474,-1.109640409,-3.999857653,1.677562003,-2.710944088,7,7
12.59282501,9.175880338,-12.17825735,-3.779638471,-1.867316297,0.959607509,5.335781833,3.074223349,10.65827394,0.759387407,-3.694623116,-1.937776799,-0.487675062,8.895572628,3.901037164,-0.148094169,-3.549129415,-3.98462076,-3.301162344,2.825129617,3.617177347,-2.819334649,3.364219871,0.424447763,1.032138449,0.943806353,-0.476651053,1.078529526,-0.930283443,-0.56833875,1.46478865,-1.151678325,-1.329148368,1.70912309,-1.516220049,2.422298219,0.758137874,1.15737781,0.422331649,1.589190303,-1.85835538,-0.181381065,2.437400405,2,7
19.63223538,5.062080652,-6.317001123,-2.896380353,0.541359467,-0.064606003,-1.412732653,0.086374838,-6.061542191,2.631304879,-4.756097347,0.236790281,1.250584367,-0.654471944,4.710610284,-1.167051085,-0.491802014,3.577567432,-0.413091593,1.827969773,-2.339118007,-0.205539029,-0.327486033,0.229096068,1.237584536,1.022169735,1.758443028,-0.374511211,-2.271646879,-1.387092709,1.047528099,0.490969031,1.510174153,0.924427799,0.325793794,0.465044333,-1.181724887,0.817347881,-0.345474934,1.443798305,-1.384407955,-1.869594204,-0.138680641,7,7
14.2741212,8.587316866,-12.95212874,-3.382528915,0.80616284,1.889675659,2.949355909,5.276502757,9.355787827,2.202088691,-5.636928549,0.191661549,-0.282951582,6.643986423,2.850535525,-2.945394996,-3.087079443,-1.594755073,-1.393169046,0.661915147,-0.2742708,-2.471192205,1.917072072,2.231671207,3.07139949,1.733920242,-0.73257491,0.059238117,-2.838450456,-2.770553785,-0.38686441,0.416315402,-1.15368166,1.760353592,-2.981517276,0.532761451,1.472363895,-0.158640206,0.270333627,1.700003488,0.337245688,0.050077914,1.529031747,2,7
19.90569402,4.206464039,-8.065849165,-0.749653566,-2.149406314,1.422812645,-0.247978832,-0.45208302,-1.61652864,3.122318007,-4.085263631,1.837410682,-1.392315519,0.578278241,5.857868782,1.40591571,0.9002401,4.132262287,0.168826388,0.892324858,2.5538129,-0.778725288,2.585325408,-1.77779298,1.817660696,-3.798263603,1.294670001,1.539013986,-0.934624093,1.795210176,1.626100059,-0.708763774,2.078678061,-0.429749893,2.226736007,0.088740598,0.944408581,0.967553162,-0.058991438,-1.945320978,-1.752853802,0.106943194,0.227548959,7,7
13.49724261,10.67463575,-15.68435116,-4.174317435,2.212227488,3.423234664,4.511059076,5.639943208,10.06723073,5.607795137,-4.803018868,1.271482863,-0.725022589,10.9125827,2.894601027,-1.715091099,-3.764105287,-1.142485919,-1.073740084,-0.148429929,0.482517272,-1.78807234,0.869226509,0.703727593,-0.480372407,2.168183197,-2.432256409,-1.217812648,-2.345285983,-2.193285978,0.663389176,-0.978824068,0.393469711,0.414324055,-0.832952159,-0.87741437,0.501896105,0.905382598,-1.099714868,1.107458174,0.872145703,-1.371876134,2.863737448,2,7
18.73600319,3.810725763,-7.007117279,-1.657330759,-3.240208891,4.272473459,1.474691171,-1.368304729,-2.772279992,-0.968464982,-1.811097365,1.869455592,0.583163723,-3.697611346,4.742648126,1.195929588,0.680496222,2.537336874,-2.359220548,0.889424956,-2.932339682,-0.892442695,1.626383235,-0.700740686,1.696368751,-1.027450899,1.894391815,2.227256966,0.82911229,1.877323629,1.854476721,-0.153459775,1.979198425,1.369821759,0.765505212,-0.170847603,0.628035786,0.046394043,-1.398366839,-2.755304132,1.085304495,-1.069194065,-1.32703265,7,7
11.98713838,1.894597202,-14.04817234,1.098129874,0.112477587,-1.162564162,0.276964045,3.413435054,4.411784305,0.964262119,-4.646976694,3.9018307,-4.418582377,10.32299905,2.062633572,-1.623695069,-0.285336181,3.942140442,-0.70730739,-1.528848082,0.40774772,-3.035901198,-1.098801538,-0.713281014,2.462481043,-1.570046363,1.285172798,-1.62291982,2.797253149,-1.025688585,1.664440665,-0.030281064,2.183054455,-1.30653236,0.250896525,-1.892558203,-1.703250299,0.303203018,3.397651056,-2.264919416,-1.740066024,-0.635676583,-0.550064019,2,7
16.60901539,0.0694703,-4.643811699,6.881598725,-1.149575072,-0.076157899,-1.867175861,-4.415769691,-6.009358382,-2.24105314,1.276730849,-0.185870675,1.239214169,2.867910359,-0.934292627,-1.648538926,3.314052199,2.179269273,-3.398166549,1.9653768,-1.943472376,0.046546499,-3.432156237,-0.512909008,0.778960184,-2.437005984,-1.674338235,-2.636220588,-1.348672153,-1.187816712,-0.145596015,1.775700733,0.959884706,1.337482251,-2.605408104,1.854673401,3.0516824,-2.573525894,2.77317862,1.164654422,0.054425413,1.848758304,-2.727348941,7,7
16.44913036,-4.310241056,-1.6966512,6.931871388,-6.398500204,3.06086185,1.332717411,-3.245690011,-3.877055292,-1.643693714,-0.413582839,2.587190614,-1.928182263,-0.685272355,-0.498939645,3.575478183,3.496627625,-1.128568967,-0.313508786,0.023689516,-1.02429247,1.920180086,-3.251216863,-0.704099039,1.280306745,0.98257516,0.884103795,3.637491596,0.436681106,0.811312687,1.699769871,1.047899014,-0.602277422,-1.172907423,-0.663348383,0.907946191,2.260049602,0.105534029,0.528091302,-2.160391036,-0.180500564,1.563733666,0.171525465,7,7
10.94847381,-7.970115365,7.172446631,4.033570282,4.261057573,11.30588481,-10.1441383,-4.780048472,4.68664296,7.841981947,0.481674136,-2.89563297,0.350782556,3.987249356,-0.339136646,-0.208894738,0.277593192,-0.127139283,-1.822739243,-2.740701243,1.002044039,0.153604842,1.131875033,1.728145711,1.712998259,-0.056571928,1.48645447,-2.357949472,1.993854114,-1.240312412,0.13404693,1.969938002,0.623565829,-1.872422492,-2.274548314,-1.726456241,-4.185521642,-1.925324453,0.949084133,-0.892155735,-1.368665702,2.154654145,-2.464538661,1,7
17.94334225,-4.031445051,-0.485856405,4.436534685,-3.525774806,4.122700634,-1.724051763,-2.601337747,-8.042642431,-0.300365713,1.359179415,-2.003954381,0.734192864,1.363541622,0.097691077,0.981730579,3.819875749,0.049103093,-1.796634943,1.149024308,1.200728623,0.977026589,-2.312672154,-0.337812644,-0.194919005,-1.319237985,-1.751704179,-0.290921273,-0.084920301,0.506076498,0.807193882,0.113176831,1.725170545,1.107804348,-1.604147472,4.072209409,-1.063429405,-0.642104933,1.741370682,-0.73949358,-0.827372503,-1.153848211,-0.450246625,7,7
15.90324748,6.10993169,-13.56642578,-2.873471037,0.488699308,4.282135333,2.048392086,3.594588599,8.153778955,1.962339294,-4.471983585,0.884717928,0.05139044,4.318685736,3.68219358,-1.292893409,-3.275283142,0.176149273,-4.060245579,-0.062629732,-2.20663791,-2.950440809,0.182205377,0.427101033,1.987650824,-0.12879703,-2.702900135,2.330593904,0.315385672,-2.371150718,-1.089873083,-2.11688172,0.43346342,1.001329616,0.937544273,0.599218746,-0.307951711,-0.443462996,1.565052036,-1.045112162,0.981259009,0.18597226,0.294839367,2,7
19.59306916,4.385098272,-10.24688142,2.300605107,0.651046603,0.224531115,-3.47826397,-0.561548009,-6.135152876,2.796525945,-5.854840566,2.425963663,-1.271544823,4.389034168,3.473245772,-2.025530995,1.513230669,5.423851166,-0.289902794,0.92055607,-0.382648632,1.739758217,-2.937214704,-1.933710747,0.264089388,1.10162432,-0.626753284,-0.452095841,-1.741986418,-1.507789086,0.268150355,-0.511200546,0.832689152,-0.100174107,1.285037934,1.375328909,-3.792977618,-0.554594663,0.360696442,0.832293925,-0.135540866,-1.640241371,0.659283639,7,7
18.43101806,0.612726297,-4.280505849,-3.029208143,-2.527566043,7.107034302,3.936902136,-0.260853143,-1.083828854,0.577294672,-0.775394446,1.2354902,0.764964562,-5.257235255,2.279067576,4.261729719,-1.326725703,-0.790147684,-0.485625306,-0.435529766,-3.599028448,-0.23550505,0.347864099,1.20917035,-0.797546492,1.093132523,-1.723739281,4.214512182,2.133337961,3.4022944,0.616873785,-1.018244954,0.190707513,-1.805694723,0.619177779,-0.89713958,0.361085146,-1.90145073,-1.21736224,-1.725862722,1.411328917,0.226286785,0.796382253,7,7
12.86886079,-7.287829018,5.724244434,4.825123371,1.370774912,6.303681822,-3.057336079,-3.819047474,-2.673450112,3.860116092,3.362761786,-5.655556619,0.59375858,3.430756744,-0.997051938,0.752916691,3.415688737,1.019860843,-1.500732168,-0.291787854,2.478730904,-1.049018523,-1.234808626,1.253637888,1.065835668,-1.307727861,-2.141799352,-2.028185964,-0.489539152,-0.228352306,-1.812090705,1.405249412,0.675075068,-1.172602736,-2.515239123,-2.606366813,1.735950771,-2.185814354,0.878262758,-0.151774836,0.746896492,0.304282195,0.261024725,1,7
18.94213967,-1.55007358,4.685369209,-0.924986303,1.085019146,11.15322251,-3.675149505,-4.703077051,-6.951871511,3.211056623,0.046801447,-1.101424311,1.455842314,0.328845656,2.080000765,3.965045599,0.136856394,-2.02384217,-0.152235192,-0.531145108,3.999272935,0.565408465,0.780341037,-1.333518535,-2.272761265,-0.654374729,1.624887385,-1.008371321,0.242118755,0.430489193,0.203244504,0.301342483,0.481430184,0.246569726,-0.042418556,0.196032011,1.26520492,0.414764383,-3.386877269,0.165181655,1.823544781,1.475364774,2.245272122,7,7
17.22566631,-3.47242964,-3.041465115,6.389748159,-3.665743179,2.392366842,-0.008585684,-3.58250553,-5.007093276,-0.702019761,0.130371939,-0.60610188,-0.718033624,0.497132527,0.668183348,0.651053113,5.442076546,1.117078637,-2.785545701,0.380903228,-2.68812208,0.032105894,-2.731631849,0.711056715,0.059201332,-0.39366675,-3.487101842,-0.426803106,-2.329361254,0.69336255,-0.465041935,2.630981281,-0.119169881,-0.194085881,-2.311004304,1.702102361,2.652121923,-0.986706867,1.614975209,1.384125985,-0.779248344,1.709151893,-1.563890852,7,7
14.67968178,-7.558378381,1.055425955,7.29091282,-2.207783816,4.630833693,-2.535165137,-4.268882423,-4.960309769,1.733742524,0.312024001,-2.277761766,0.197031277,1.498781259,-2.484191819,-2.359002177,3.80462961,-2.296497463,-1.001521648,-1.231893854,1.824245299,-0.374051737,-1.290315768,1.501628709,1.446789585,-1.435072789,-0.629884301,0.425196277,-2.96688069,-1.579590648,1.487284016,1.145353834,1.094945347,0.295497909,-0.876898533,-0.034819856,0.587867516,0.912836191,0.400887983,-0.060311637,-1.616270724,-0.710307222,-0.846880354,1,7
18.91364265,5.833738495,-12.30240599,1.817831673,0.867003072,8.448898162,0.417301495,0.690307422,5.140779933,2.979282303,-3.156146725,1.277275017,0.52894956,4.169924074,5.166906842,0.697398104,0.296184382,2.151153985,-3.403706631,-0.358467062,-1.653620196,-1.615022317,-0.104558609,0.263034061,1.821083012,0.690510569,-0.287878388,2.969340112,0.564577732,-1.305056098,-3.179003862,-2.626179573,0.735679079,0.031279239,2.882228647,0.401985667,-0.666426308,1.557025305,1.093976645,-2.808348281,3.762697482,-1.225892445,0.736079523,7,7
15.99778094,3.048049143,-11.00610134,2.389618244,-3.816685681,1.657734445,0.178552017,0.614294098,2.742015836,-1.596154788,-4.706738066,3.825113872,-1.085456431,1.745686237,2.22454225,0.420008581,1.458831436,3.125234113,-3.02238687,0.211987659,-3.096453513,-0.053130078,-1.853715997,-1.610549385,3.517821286,-0.864893765,0.145661666,2.552665842,1.381882098,-2.078337714,-1.063928115,-0.011162381,1.854111802,-1.004031476,1.216956327,-0.424394224,-3.571313566,-0.342116309,1.624061987,-2.125687974,3.417411625,-0.991412899,-1.006098049,7,7
17.37486103,-1.368680804,5.741754299,-2.899405375,2.322919273,12.25518243,-5.409829148,-6.068145622,-5.485985238,7.1912159,1.577990757,-0.553351644,0.456418409,-2.01563705,0.754400184,4.095059222,-1.245168528,-1.302949224,0.823268306,-0.468861633,0.331329973,-1.886379592,0.577470434,1.924194559,-2.8053259,2.688073079,0.042809219,-0.919009709,1.559242275,1.042683668,-0.507132075,-0.790824048,-1.584802403,-0.178462928,0.683093283,-0.349972573,3.613124434,-1.818594951,-1.478366396,-1.519311816,1.732090651,3.589628178,0.310160873,7,7
13.98702879,-6.117662354,3.765882871,4.787815392,3.376101,8.789642742,-9.18574912,-5.766947765,1.957599366,8.92999296,-0.54246602,-3.620473226,1.422765996,6.71992185,-0.629279802,-1.757256995,1.986765924,-2.197663307,-4.412963578,-2.468926445,2.294994739,0.64145671,0.242428912,2.059769357,0.792725555,-0.286028537,-1.045820891,-0.625150366,2.300903991,-1.95818634,-0.766988856,0.319565314,1.780774991,-1.555127056,-0.316569462,-0.007994271,-4.221258027,-1.562904115,0.365448219,-0.732062447,-0.09968662,-0.342511375,-1.42384167,7,7
